#{"t_start": 1660902515.4625976, "env_id": "DobotReachDense-v0"}
r,l,t-14.298331,50,3.759109
-4.082068,28,227.408841
-0.665411,4,227.431419
-0.604188,4,227.454963
-0.833189,5,227.483489
-2.679638,14,227.565662
-2.955827,26,227.70636
-0.882131,7,227.74268
-1.94944,14,227.940459
-2.521426,17,228.026471
-4.09927,20,228.124649
-3.790351,50,228.373341
-2.297605,19,228.468371
-0.721676,4,228.48847
-0.580742,5,228.513315
-1.103182,8,228.711805
-2.316867,15,228.788328
-1.158302,13,228.852823
-2.191199,19,228.947801
-1.862747,11,229.003406
-6.661088,50,229.253077
-2.727938,15,229.328901
-3.117966,23,229.572306
-4.020741,50,229.821
-1.531652,11,229.876619
-1.861387,11,234.441504
-0.287451,3,234.456896
-5.806001,50,234.858352
-4.493178,31,235.017636
-3.480918,28,235.166273
-6.294887,50,235.584344
-0.735864,5,235.610484
-1.964204,14,235.680569
-1.392747,12,235.739455
-2.477663,14,235.808737
-2.527962,16,235.888066
-2.805489,15,235.962864
-2.547368,14,236.032863
-2.281588,13,236.097279
-1.894841,12,236.157674
-1.930195,14,236.363472
-1.0007,6,236.393074
-2.530354,15,236.468217
-4.494806,22,236.578119
-0.608977,5,236.602504
-2.965301,16,236.680997
-1.909794,14,236.750628
-0.454546,4,236.770988
-0.292165,3,236.785529
-2.068025,14,236.85471
-2.203452,13,236.91958
-3.159143,17,237.141413
-2.878551,15,237.215974
-1.815091,14,237.285959
-0.929117,5,237.311176
-1.827041,13,237.376242
-0.842993,5,237.40154
-2.111283,13,237.467919
-0.370992,3,237.483353
-5.890902,50,242.421182
-2.344751,16,242.502564
-2.454171,14,242.572612
-1.589488,14,242.642625
-3.353418,18,242.732537
-3.00674,15,242.807525
-1.376299,13,242.872579
-0.94393,6,242.901921
-3.58826,50,243.277701
-0.796944,5,243.30316
-2.737318,15,243.377876
-3.987246,18,243.469239
-1.532639,13,243.533737
-1.446712,11,243.5876
-2.165433,13,243.653846
-2.960161,15,243.727898
-0.66293,5,243.75292
-1.550827,12,243.964776
-2.103984,19,244.058584
-0.598762,4,244.078833
-2.422598,13,244.143287
-1.442453,9,244.187987
-1.491239,13,244.253565
-2.003141,13,244.31778
-4.304653,22,244.430157
-0.990901,5,244.455218
-0.762082,5,244.48
-2.028074,14,244.671262
-1.292522,12,244.732327
-2.294116,12,244.79181
-2.454653,14,244.860785
-1.592347,10,244.910299
-3.548815,50,245.160481
-0.632916,4,245.181494
-0.673236,4,245.201511
-1.324135,12,249.639212
-1.228845,13,249.834429
-0.935411,6,249.863632
-3.81098,18,249.952522
-3.515593,21,250.056414
-1.868917,12,250.116295
-0.694268,4,250.136643
-2.04605,21,250.240619
-3.588125,19,250.334785
-1.572473,10,250.38491
-0.354782,4,250.404368
-1.603967,10,250.610714
-1.51947,11,250.66493
-3.18361,21,250.768881
-0.427947,4,250.788713
-4.322933,28,250.926987
-1.974745,12,250.986604
-4.008656,50,251.435906
-2.89124,18,251.526263
-3.422132,18,251.620175
-2.035095,14,251.688963
-0.933829,6,251.718959
-2.204939,15,251.793199
-3.536617,20,251.893224
-1.056527,6,251.922642
-2.703937,15,251.997633
-2.018874,12,252.19254
-3.090718,24,252.310722
-3.217751,23,252.424464
-1.139826,10,252.473559
-2.877583,14,252.542411
-1.589952,10,252.591741
-2.435247,20,252.690423
-0.600572,4,252.710178
-0.958532,5,252.734746
-2.688805,17,255.045281
-0.906507,12,255.109816
-0.764789,5,255.134607
-3.340787,18,255.223652
-1.04027,6,255.253742
-0.91656,9,255.297827
-2.084123,12,255.357897
-4.015671,20,255.466723
-2.230569,13,255.530398
-1.853339,14,255.599619
-3.476572,19,255.842437
-1.622056,10,255.892714
-3.003497,20,255.99203
-2.563824,15,256.065748
-0.685508,5,256.08982
-0.974479,11,256.144233
-2.048397,12,256.204013
-1.00339,10,256.253102
-0.565342,4,256.272692
-0.370382,3,256.287772
-0.607616,4,256.307877
-0.714251,5,256.332539
-2.678425,17,256.565773
-2.173222,14,256.635376
-1.783675,11,256.690048
-1.026367,6,256.719576
-1.775873,12,256.779101
-1.421427,10,256.82879
-3.622634,22,256.937037
-1.004696,6,256.966165
-4.459478,30,257.113859
-1.23479,11,257.414536
-5.287804,41,257.61728
-1.79237,15,257.691687
-1.417022,10,257.741161
-3.640926,20,257.84239
-1.706751,12,257.901844
-0.444421,3,257.916706
-0.763759,5,257.941796
-3.96085,50,262.920233
-2.264712,13,262.985509
-0.441298,3,263.000177
-0.862162,10,263.050094
-1.337809,11,263.105009
-0.619592,4,263.125215
-1.896636,12,263.185164
-2.064074,21,263.29036
-0.907034,5,263.314909
-3.914294,23,263.62703
-1.814314,11,263.681796
-3.658662,23,263.796398
-4.231749,21,263.900849
-2.031776,17,263.984064
-2.541171,19,264.079207
-2.058082,17,264.16344
-3.829054,20,264.413636
-2.288133,12,264.473194
-3.95043,21,264.57733
-1.103787,12,264.637569
-0.561274,4,264.658726
-0.770055,6,264.688995
-0.90034,8,264.728904
-1.059388,10,264.779639
-0.473199,3,264.794309
-2.247895,16,264.873163
-1.601954,11,264.93207
-2.589911,13,265.110256
-0.921219,7,265.145437
-0.672823,4,265.164772
-0.652258,4,265.184855
-3.065164,21,265.289844
-2.897087,15,265.364843
-4.006937,33,265.529145
-5.238526,44,265.847984
-4.118244,23,270.604528
-3.428974,18,270.703835
-1.106556,6,270.736179
-3.550683,21,270.852849
-0.544041,4,270.876292
-3.657119,50,271.339253
-2.054273,20,271.454242
-1.252158,13,271.528949
-3.24811,18,271.63347
-0.691205,5,271.660474
-0.721644,4,271.68216
-3.579256,18,271.789126
-3.138799,19,271.898731
-1.65455,13,271.974972
-2.423617,14,272.18073
-2.104744,18,272.2853
-2.619589,16,272.373669
-2.425279,15,272.447711
-1.891672,13,272.513155
-1.188253,11,272.567646
-0.898698,5,272.593184
-0.524969,4,272.613608
-3.850977,19,272.708414
-1.796465,16,272.788616
-0.360619,3,272.803528
-3.282448,17,273.006824
-5.991151,50,273.25724
-2.731319,14,273.327361
-3.118618,18,273.416615
-0.911057,5,273.441929
-1.312401,9,273.487731
-2.863025,16,273.740925
-3.053967,14,273.812726
-0.519497,4,273.832536
-3.138659,16,278.606646
-0.89625,9,278.655925
-1.001319,6,278.686775
-1.252582,8,278.726192
-1.083101,6,278.755823
-3.671358,21,278.860042
-1.731603,16,278.939056
-0.656574,4,278.959206
-1.398608,11,279.013357
-2.82251,17,279.217948
-2.50563,13,279.283088
-1.117382,8,279.322957
-0.727509,5,279.347663
-1.861175,13,279.412557
-0.714798,4,279.432362
-0.739335,5,279.457397
-2.4929,16,279.538165
-0.744318,4,279.557953
-1.645378,11,279.612657
-0.81038,5,279.637188
-4.010895,20,279.737201
-0.945918,6,279.767395
-0.791425,4,279.787639
-3.368585,18,280.121326
-2.024838,15,280.195324
-1.922354,17,280.289193
-1.308034,13,280.355417
-0.593806,4,280.374536
-3.071885,18,280.464596
-1.24954,10,280.51382
-5.222766,40,280.856793
-0.703841,5,280.882181
-1.354313,11,280.937731
-3.180568,17,281.026551
-1.254931,10,281.078876
-2.34842,16,281.159387
-2.231816,13,281.223657
-2.351281,17,281.307833
-2.700502,16,281.388331
-0.687377,4,281.408663
-3.007444,15,281.698768
-2.84243,16,281.777917
-4.086987,31,286.502614
-0.924983,6,286.534019
-2.291775,35,286.708691
-1.809209,12,286.768136
-1.716578,13,286.832011
-6.419709,50,287.185507
-0.292268,3,287.200769
-0.927983,5,287.225558
-2.881192,16,287.304709
-1.597147,11,287.35897
-2.189315,15,287.434386
-0.703965,10,287.483471
-0.566228,5,287.508706
-0.856914,5,287.534726
-0.82542,5,287.559498
-0.924157,5,287.584138
-1.025065,9,287.820658
-1.888473,11,287.875078
-3.374224,19,287.96912
-0.662195,4,287.988498
-0.941423,5,288.013786
-2.94165,15,288.088587
-2.752115,15,288.162367
-1.114988,6,288.192537
-0.614745,4,288.213099
-3.980831,20,288.312781
-3.268987,16,288.391956
-2.857005,16,288.599744
-0.656628,4,288.619822
-1.119336,7,288.654024
-2.621009,21,288.757597
-3.050764,20,288.857817
-1.080377,7,288.89144
-3.242477,19,288.985657
-1.101323,12,289.044513
-0.501357,4,289.064111
-1.045346,10,289.113675
-0.405171,4,289.133994
-1.37109,9,289.343131
-2.009088,20,289.443256
-3.078184,15,289.517264
-0.429143,4,289.536764
-1.68569,14,294.291707
-2.464169,14,294.367496
-3.319364,16,294.447344
-0.6886,4,294.467621
-2.406287,29,294.612202
-1.274795,10,294.773642
-1.850907,12,294.833985
-2.438024,15,294.90929
-1.167176,8,294.949322
-1.244243,12,295.00943
-3.162746,16,295.090849
-3.465998,18,295.181146
-1.704857,13,295.245656
-1.307106,11,295.299668
-2.853562,19,295.606779
-0.362942,3,295.621813
-1.468534,12,295.681721
-0.552307,4,295.700983
-1.57698,13,295.765194
-0.256916,3,295.77991
-1.017974,5,295.804708
-0.536248,4,295.824233
-1.492688,11,295.877996
-0.95639,8,295.918565
-2.164205,12,295.978282
-3.58767,19,296.072948
-3.348269,18,296.162588
-1.18361,10,296.372287
-1.172899,11,296.429086
-0.984385,9,296.473582
-3.460736,19,296.567252
-1.16594,11,296.621872
-0.517963,4,296.64159
-1.152936,9,296.686467
-0.959705,7,296.720793
-2.467309,13,296.784657
-0.983165,13,296.84948
-6.045599,50,297.22358
-1.660992,14,297.306412
-3.009207,15,297.38614
-1.867672,12,297.444942
-1.605367,13,302.198602
-4.058732,23,302.314625
-2.362231,13,302.378328
-3.066042,16,302.607833
-1.616491,12,302.668252
-1.670783,17,302.75195
-2.017669,13,302.816591
-3.949625,20,302.915941
-2.622214,16,302.995606
-2.969673,16,303.074964
-0.832402,5,303.099976
-1.465736,14,303.168639
-1.504647,10,303.366097
-1.166747,8,303.407085
-0.661868,4,303.427192
-2.317905,12,303.485791
-3.094862,17,303.570043
-1.364768,9,303.615304
-0.559407,4,303.634912
-1.32478,11,303.688934
-2.745227,16,303.768949
-3.08224,17,303.852648
-0.81405,5,303.877767
-0.996618,6,303.907093
-1.561303,12,303.966294
-2.32534,12,304.221792
-0.466734,4,304.241182
-2.984831,16,304.320598
-4.134556,23,304.436881
-2.2243,19,304.530987
-2.759916,16,304.610683
-1.49339,11,304.664654
-3.688532,18,304.754323
-1.253722,10,304.944165
-0.495537,4,304.965761
-0.371547,3,304.980637
-1.097742,10,305.0305
-1.091576,11,305.086173
-2.056522,14,305.155651
-2.399377,14,305.224621
-1.701418,11,305.279625
-1.235673,11,309.983203
-1.563839,13,310.057262
-1.386714,10,310.108109
-1.96364,12,310.16818
-0.649686,5,310.192825
-0.544702,4,310.344784
-0.795188,8,310.385579
-0.425582,4,310.405316
-1.021944,6,310.434662
-2.573232,16,310.51336
-0.425173,4,310.533063
-3.505214,19,310.628239
-1.732059,15,310.702388
-2.38713,16,310.7825
-3.954575,20,310.881643
-3.691412,19,311.155314
-2.502967,15,311.231285
-2.715279,32,311.391478
-3.054894,16,311.469985
