#{"t_start": 1660902516.2141106, "env_id": "DobotReachDense-v0"}
r,l,t
-1.733062,15,226.089465
-2.448095,16,226.168729
-2.551131,14,226.391036
-1.134416,10,226.440552
-2.795421,17,226.53154
-4.454294,28,226.694296
-4.091719,21,226.816618
-0.558394,7,226.858694
-0.724038,5,226.887647
-1.329164,9,226.93205
-0.264526,3,226.946852
-1.238587,10,226.998017
-2.481828,15,227.201997
-2.697996,14,227.271606
-2.440776,22,227.380205
-2.076055,13,227.444597
-2.136713,15,227.518591
-1.616686,15,227.593915
-1.811486,18,227.683929
-1.852036,11,227.73902
-2.581573,16,227.978855
-1.166633,10,228.028691
-0.404001,3,228.043842
-2.963645,18,228.132959
-0.489822,4,228.152854
-3.783465,50,228.403521
-2.058776,12,228.463307
-1.603187,10,228.513773
-1.393536,13,228.579429
-1.60818,11,228.76146
-1.099975,12,228.822841
-1.295021,12,228.882676
-1.073996,10,228.931748
-2.841956,24,229.05114
-0.893111,10,229.101695
-0.681136,4,229.121997
-3.497798,18,233.723347
-2.276759,13,233.788295
-1.338613,11,233.842051
-1.080222,9,234.038039
-1.060901,11,234.092758
-1.279892,11,234.149056
-1.010784,5,234.174627
-1.532225,13,234.24182
-2.964291,17,234.329418
-2.617371,17,234.42389
-1.433199,12,234.492406
-1.472932,12,234.552572
-1.22408,12,234.612283
-0.610016,6,234.641955
-1.763175,14,234.871661
-1.095336,9,234.916032
-3.992477,50,235.163425
-1.004506,6,235.19383
-3.222047,17,235.277933
-2.591114,16,235.357791
-0.962261,6,235.387828
-1.788745,15,235.5983
-2.275971,17,235.683381
-0.481422,4,235.703562
-2.079202,13,235.767824
-0.857168,10,235.818182
-1.942343,12,235.877781
-1.121315,12,235.936685
-0.679313,4,235.956268
-1.621407,11,236.011147
-3.3063,19,236.10518
-2.687105,14,236.175378
-3.3431,21,236.416666
-2.185155,14,236.486963
-2.410676,13,236.551739
-2.811032,16,236.631921
-3.348812,27,236.768291
-0.920924,5,236.793243
-0.471822,4,241.321054
-2.200632,16,241.408701
-2.811508,16,241.661175
-2.515793,17,241.747873
-0.327592,3,241.763533
-3.278195,17,241.848294
-1.332509,13,241.913383
-4.25096,27,242.047554
-1.464147,11,242.10284
-1.612349,12,242.162888
-1.742844,17,242.247321
-2.497043,15,242.448271
-3.395943,20,242.548457
-0.79196,5,242.573984
-4.00014,20,242.673468
-0.602302,4,242.693673
-0.542523,3,242.709005
-1.684952,14,242.778881
-0.841609,5,242.803524
-0.801477,5,242.827962
-0.58329,5,242.853226
-0.554485,4,242.873673
-0.630953,5,242.899251
-1.412044,12,242.958161
-0.904645,5,242.983186
-3.536095,21,243.239804
-3.406279,19,243.334429
-3.707903,22,243.443352
-0.664079,4,243.463682
-2.523162,19,243.558144
-2.684247,16,243.638652
-0.590501,4,243.660749
-2.729219,16,243.740503
-2.51933,19,243.957721
-3.721651,22,244.066949
-2.907215,15,244.140876
-4.313799,24,244.260082
-1.51558,11,244.314804
-4.255371,50,249.074173
-1.036596,10,249.123677
-0.524934,4,249.1435
-2.534035,13,249.207966
-0.341917,3,249.222631
-2.103823,14,249.291759
-0.793628,5,249.316898
-1.639609,11,249.371877
-0.558675,4,249.391925
-2.135282,13,249.456089
-0.762817,7,249.491121
-2.103629,12,249.550673
-2.165811,19,249.645063
-0.188445,2,249.65492
-1.920992,19,249.905461
-2.214419,13,249.970002
-3.802781,19,250.064031
-1.564125,11,250.118769
-2.407278,14,250.187249
-1.806947,12,250.246953
-4.189171,50,250.697147
-1.128528,8,250.737151
-2.201581,13,250.803659
-2.990854,15,250.880615
-2.535771,15,250.953838
-0.340255,4,250.974314
-6.139239,50,251.222569
-0.476255,4,251.242929
-3.670754,50,251.625588
-1.419178,11,251.679763
-3.214598,18,251.768309
-1.320103,11,251.822283
-1.544999,14,251.891711
-3.112744,17,251.975124
-2.060827,13,254.265551
-4.426234,22,254.379932
-1.099924,10,254.430086
-2.232517,13,254.49373
-1.133628,7,254.528847
-0.904946,6,254.558299
-1.326413,11,254.615496
-1.685835,16,254.70241
-1.099369,11,254.756232
-1.615206,14,254.825402
-2.340481,14,255.042355
-1.962818,16,255.123218
-1.301172,10,255.173047
-3.026085,17,255.257302
-3.058528,18,255.345531
-3.431998,18,255.434357
-1.148653,11,255.488638
-1.669983,11,255.54354
-1.737705,20,255.641745
-2.254917,14,255.860868
-1.857445,14,255.930392
-2.972301,21,256.03438
-3.593661,19,256.127826
-1.248013,8,256.16747
-2.130175,16,256.246266
-1.000513,6,256.275159
-4.371647,50,256.769185
-0.625922,5,256.793867
-1.073898,10,256.842435
-0.685867,5,256.867852
-0.457826,3,256.882855
-0.8503,8,256.921957
-3.436212,18,257.01132
-3.037813,16,257.092995
-1.136257,13,257.157159
-2.156523,14,257.226398
-1.738744,13,257.444858
-3.017205,17,262.10382
-3.25458,19,262.200918
-2.433999,16,262.280563
-0.922224,6,262.310819
-1.694441,17,262.395738
-0.384915,3,262.410461
-1.125538,6,262.440546
-2.861004,15,262.515337
-2.65391,15,262.591035
-3.239486,16,262.867217
-1.549187,12,262.926888
-1.267781,14,262.997026
-1.603793,12,263.057003
-3.047671,16,263.13565
-2.577952,13,263.199306
-2.835411,16,263.279546
-1.236929,12,263.339958
-3.189154,16,263.41901
-2.049504,13,263.633334
-4.82932,30,263.783107
-2.450791,15,263.858083
-1.346866,10,263.90924
-3.524662,21,264.014666
-2.015878,13,264.078874
-0.739363,4,264.099103
-2.451241,15,264.177065
-0.51033,5,264.202578
-1.319077,11,264.370887
-1.177457,10,264.420341
-3.166846,22,264.529687
-0.78652,5,264.55526
-1.364522,9,264.600172
-1.434439,8,264.640425
-3.703,50,264.888342
-2.759205,15,264.963039
-0.718285,4,265.082386
-1.012136,6,265.114055
-3.130902,16,269.832379
-1.774953,13,269.904681
-1.321239,11,269.965169
-0.765836,5,269.992074
-2.331289,17,270.086155
-2.084564,12,270.154927
-1.202449,13,270.229663
-2.959549,17,270.326585
-2.286177,14,270.58364
-0.649887,4,270.607405
-1.578232,13,270.682261
-0.80739,5,270.711312
-0.534588,4,270.734035
-1.354195,10,270.79007
-1.116256,9,270.842496
-1.915566,11,270.905847
-1.308677,12,270.975567
-0.630921,4,270.999225
-1.14077,14,271.079973
-2.802964,36,271.285204
-1.86105,12,271.485153
-1.546585,12,271.552578
-0.75503,4,271.576845
-6.594079,50,271.828016
-0.927268,5,271.853384
-1.450075,11,271.908459
-2.06492,14,271.978749
-0.585629,4,271.999067
-1.348279,11,272.05421
-0.867567,9,272.217254
-3.955458,25,272.342026
-0.606421,4,272.361851
-3.994054,20,272.462836
-0.723406,4,272.482315
-0.25024,3,272.497731
-1.221478,11,272.552441
-1.428474,13,272.617757
-1.91607,13,272.682415
-0.543613,4,272.702709
-3.634147,19,272.798415
-1.287553,12,273.031984
-2.918892,17,273.117821
-2.443667,15,277.890769
-0.93008,5,277.916865
-3.867549,27,278.050125
-0.555563,4,278.070321
-3.808466,50,278.437359
-0.729537,5,278.463065
-6.117047,50,278.712769
-0.926137,5,278.738
-1.01932,7,278.772717
-1.88232,12,278.833166
-1.730973,11,278.887719
-2.046547,12,278.947691
-2.06367,13,279.012764
-1.325495,11,279.310193
-0.332217,3,279.326485
-0.974588,6,279.356772
-2.396406,16,279.435785
-4.553708,23,279.560658
-4.030753,22,279.670098
-2.391636,13,279.734679
-6.116603,50,280.127217
-1.383856,11,280.182526
-3.900524,50,280.43917
-1.219238,7,280.47414
-2.343464,15,280.54786
-3.297009,17,280.633568
-0.329015,3,280.649277
-1.512675,12,280.923114
-0.884825,8,280.964555
-2.350406,14,281.03331
-2.230044,16,281.112231
-0.93928,10,285.732319
-0.762151,4,285.753349
-0.285635,3,285.769323
-0.804816,5,285.79439
-1.476239,12,285.853704
-1.129459,9,285.899508
-3.051375,16,285.979015
-1.583212,13,286.042842
-2.818276,14,286.214174
-0.24983,2,286.224477
-1.342227,11,286.282118
-4.01387,19,286.375981
-0.602765,4,286.39585
-3.059909,15,286.470635
-0.897653,9,286.515492
-3.370782,19,286.60944
-2.146149,15,286.684842
-2.802688,15,286.759176
