#{"t_start": 1660895733.1277232, "env_id": "DobotReachDense-v0"}
r,l,t
-0.803731,5,161.44974
-2.829108,15,161.463687
-1.037764,9,161.471812
-1.994753,14,161.484677
-1.791972,14,161.497401
-1.520027,13,161.509116
-0.334973,3,161.511906
-0.934786,7,167.299358
-1.741734,12,167.310624
-0.454641,3,167.313459
-0.415566,3,167.316283
-3.520466,50,167.362273
-2.282262,15,167.375957
-6.035752,50,167.422676
-3.055873,50,167.467019
-2.916574,17,167.482086
-0.190987,2,167.484009
-2.405893,16,173.392773
-1.422467,11,173.402618
-0.977346,5,173.40722
-1.919162,12,173.417988
-3.774144,21,173.437188
-5.182084,50,173.482733
-0.460647,3,173.485563
-2.932931,17,173.500932
-1.250116,11,173.510935
-2.289348,15,173.524628
-0.846125,5,179.34576
-1.848457,14,179.35886
-2.653816,15,179.372533
-2.018668,13,179.384275
-1.16914,10,179.393347
-3.473137,22,179.413347
-0.582414,4,179.41705
-0.914854,5,179.421649
-5.249871,50,179.466386
-1.243621,11,179.476378
-1.128015,10,185.307628
-0.53121,4,185.311337
-2.156456,15,185.324728
-1.532823,12,185.335557
-0.952314,6,185.34091
-0.571471,4,185.344618
-0.995344,10,185.353595
-0.96688,8,185.360743
-2.138836,15,185.374436
-0.403432,3,185.377227
-5.339039,50,191.357147
-0.546448,4,191.360854
-2.765208,16,191.375594
-2.657168,17,191.391114
-2.484411,13,191.40281
-1.518129,12,191.41355
-1.719211,14,191.426206
-0.877123,6,191.431643
-6.164526,50,191.476962
-2.267631,15,191.490758
-0.293298,3,197.445803
-4.448237,50,197.49139
-1.09671,10,197.50036
-2.040144,12,197.511079
-1.126953,10,197.520087
-2.135833,15,197.533699
-2.012015,13,197.545587
-0.429586,3,197.548386
-0.932036,10,197.557387
-1.263623,7,197.56385
-1.059632,6,203.46078
-1.360365,10,203.469823
-2.068267,14,203.482462
-0.963099,5,203.486976
-3.266132,19,203.50426
-0.356575,3,203.50705
-0.787893,4,203.510738
-0.312039,3,203.513553
-1.180722,10,203.52244
-1.670619,12,203.533246
-1.695502,11,209.415212
-1.349875,10,209.424386
-1.717625,12,209.435196
-2.195128,13,209.446896
-1.104308,6,209.452395
-1.001624,6,209.457875
-2.401359,15,209.47129
-0.978013,10,209.480444
-2.960689,17,209.495885
-2.432308,15,209.509392
-2.162376,12,215.326732
-2.375887,15,215.340219
-2.057541,12,215.350941
-1.16634,11,215.360811
-0.848862,10,215.370021
-2.315569,14,215.382709
-0.48619,3,215.385525
-1.559459,12,215.396414
-1.102332,6,215.401899
-0.613537,4,215.405602
-0.535999,4,221.281737
-3.090114,17,221.297318
-0.632495,4,221.30103
-0.764005,8,221.30824
-1.111852,11,221.318398
-0.247432,3,221.321197
-2.201561,13,221.332907
-0.614175,4,221.336622
-1.846456,13,221.348486
-2.755069,15,221.361779
-0.658207,4,227.271447
-2.768495,15,227.285018
-2.123041,21,227.304292
-0.252018,3,227.307109
-2.418073,15,227.320505
-1.637301,10,227.329625
-1.03757,10,227.338617
-2.271531,14,227.351187
-1.819009,12,227.36193
-1.953037,14,227.374695
-3.587777,18,233.231458
-3.756525,19,233.249228
-1.78397,12,233.260199
-0.376379,3,233.263004
-1.92902,11,233.273487
-1.224983,10,233.282596
-0.987682,11,233.292656
-3.431067,19,233.309566
-2.655555,16,233.324314
-1.555328,10,233.333644
-1.451047,10,239.169153
-0.812961,8,239.176439
-1.973532,14,239.189347
-0.496091,4,239.193039
-0.957628,7,239.19942
-0.907932,9,239.207762
-1.06555,9,239.215946
-0.303522,3,239.218758
-2.97877,16,239.233216
-3.892515,50,239.278878
-1.02987,11,245.196896
-2.022711,11,245.206922
-0.939205,8,245.214254
-2.426919,16,245.228863
-3.52982,18,245.245316
-1.044935,9,245.253426
-2.338136,15,245.267201
-1.543465,12,245.278083
-0.919596,5,245.282654
-3.20896,17,245.297897
-0.900406,10,251.078887
-1.571446,13,251.090628
-1.91052,15,251.104475
-2.745254,16,251.11868
-1.649795,12,251.12934
-5.698417,50,251.174299
-1.455124,10,251.183192
-1.879237,13,251.19489
-1.910308,13,251.206755
-1.19832,12,251.21779
49.277369
-1.378798,11,49.349121
-1.03843,10,49.408772
-5.751546,50,49.700991
-2.786757,16,49.801048
-1.585428,10,49.8633
-1.713698,11,49.940339
-1.486354,10,50.013406
-1.031589,10,50.099724
-2.112853,15,50.194927
-0.516176,4,50.22093
-1.211917,10,50.284319
-1.121192,11,50.349138
-1.207567,10,50.406487
-0.31779,3,50.42745
-3.074675,16,50.543567
-4.322407,50,50.850797
-6.070084,50,51.165553
-1.518645,19,51.340026
-5.803036,50,51.693335
-1.082399,10,51.756777
-2.482258,16,51.856977
-3.513879,18,51.972636
-1.321828,11,52.041971
-2.67969,16,52.134251
-1.678774,14,52.214832
