#{"t_start": 1652971006.2165048, "env_id": "TrajectoryGenerationURSim-v0"}
r,l,t,final_status,is_success
-1.722062,300,3966.463293,max_steps_exceeded,False
-1.640898,146,3983.698356,collision,False
-1.821547,300,4013.575259,max_steps_exceeded,False
-1.637845,300,4041.808695,max_steps_exceeded,False
-1.386228,140,4058.693579,collision,False
-1.186464,300,4087.22856,max_steps_exceeded,False
-1.276973,300,4116.252349,max_steps_exceeded,False
-1.755507,300,4147.403233,max_steps_exceeded,False
-0.952888,300,4170.740695,max_steps_exceeded,False
1.942796,44,4178.691073,success,True
-0.653506,300,4202.747995,max_steps_exceeded,False
-0.536455,300,4229.907713,max_steps_exceeded,False
-2.022689,257,4254.593861,collision,False
-0.933172,300,4285.57641,max_steps_exceeded,False
-1.35164,300,4312.134559,max_steps_exceeded,False
-0.752397,300,4340.269258,max_steps_exceeded,False
-1.136851,300,4366.198574,max_steps_exceeded,False
-1.066812,300,4394.634764,max_steps_exceeded,False
-1.611662,108,4407.821586,collision,False
-1.506289,131,4420.051586,collision,False
0.980212,262,4444.157092,success,True
-1.465128,300,4471.255725,max_steps_exceeded,False
-2.333012,297,4496.041166,collision,False
-1.481138,300,4523.067599,max_steps_exceeded,False
-1.666402,156,4541.330351,collision,False
-0.72617,300,4570.042608,max_steps_exceeded,False
-0.937314,300,4599.851622,max_steps_exceeded,False
-1.594455,152,4615.119728,collision,False
-1.356763,178,4633.448086,collision,False
-1.769829,300,4659.381155,max_steps_exceeded,False
-1.496964,300,4889.588973,max_steps_exceeded,False
-1.148302,93,4907.178729,collision,False
-1.120093,70,4917.476147,collision,False
-2.063231,230,4937.844838,collision,False
-0.589755,300,4967.803782,max_steps_exceeded,False
1.950065,33,4977.911309,success,True
-1.801528,200,4994.59474,collision,False
-1.372517,179,5015.374045,collision,False
-1.151937,300,5043.669223,max_steps_exceeded,False
-1.356976,300,5070.253381,max_steps_exceeded,False
-1.106034,300,5096.676579,max_steps_exceeded,False
-1.84641,184,5114.636885,collision,False
-0.655738,300,5142.853662,max_steps_exceeded,False
-0.850012,300,5168.114545,max_steps_exceeded,False
-1.15466,300,5196.059902,max_steps_exceeded,False
-0.734201,300,5221.15742,max_steps_exceeded,False
-1.212165,300,5247.021815,max_steps_exceeded,False
-0.723206,300,5273.353288,max_steps_exceeded,False
-0.804079,300,5299.079394,max_steps_exceeded,False
-0.941041,300,5326.096685,max_steps_exceeded,False
-0.760511,300,5350.302749,max_steps_exceeded,False
-1.370983,132,5368.488963,collision,False
-1.404427,300,5394.229125,max_steps_exceeded,False
-1.09602,300,5422.369839,max_steps_exceeded,False
-1.607543,103,5434.800271,collision,False
-1.329213,72,5444.485087,collision,False
-1.192701,42,5450.69924,collision,False
-1.043471,300,5476.271664,max_steps_exceeded,False
-1.299723,71,5488.959281,collision,False
-1.190826,41,5496.081134,collision,False
-1.195176,43,5502.929246,collision,False
1.61665,143,5516.399824,success,True
-1.362604,172,5533.057227,collision,False
-1.528682,300,5560.583614,max_steps_exceeded,False
-1.246427,43,5570.945456,collision,False
-1.421501,300,5596.449669,max_steps_exceeded,False
-1.025818,300,5623.164918,max_steps_exceeded,False
-0.975178,300,5646.545313,max_steps_exceeded,False
-1.9255,279,5669.84838,collision,False
-1.000549,300,5697.632044,max_steps_exceeded,False
-1.404198,161,5718.931668,collision,False
-1.048081,300,5746.104842,max_steps_exceeded,False
-1.780478,273,5772.776764,collision,False
-1.909685,215,5794.811261,collision,False
-1.569926,252,5821.409989,collision,False
-1.506498,300,6011.712833,max_steps_exceeded,False
1.871242,62,6023.757892,success,True
-1.009025,300,6048.947097,max_steps_exceeded,False
-1.461567,229,6072.094365,collision,False
-1.289372,135,6086.87949,collision,False
1.849359,77,6097.958333,success,True
