#{"t_start": 1652884494.4309957, "env_id": "TrajectoryGenerationURSim-v0"}
r,l,t,final_status,is_success
-1.069763,300,9104.946106,"max_steps_exceeded",False
-1.198024,58,9114.241307,"collision",False
-0.792018,300,9134.068892,"max_steps_exceeded",False
-1.279474,128,9148.389333,"collision",False
-1.332795,204,9167.538598,"collision",False
-0.683676,300,9193.732117,"max_steps_exceeded",False
1.898667,46,9205.544564,"success",True
-0.528216,300,9226.380761,"max_steps_exceeded",False
-0.860248,300,9453.598895,"max_steps_exceeded",False
-0.905216,300,9477.782432,"max_steps_exceeded",False
-0.673082,300,9500.233864,"max_steps_exceeded",False
-0.570182,300,9522.981705,"max_steps_exceeded",False
1.917106,39,9535.647293,"success",True
-0.894623,300,9555.976876,"max_steps_exceeded",False
1.907685,42,9567.529048,"success",True
-0.814003,300,9587.989933,"max_steps_exceeded",False
-0.844811,300,9612.442757,"max_steps_exceeded",False
-1.224791,79,9624.02041,"collision",False
-0.843194,300,9643.866232,"max_steps_exceeded",False
-0.847441,300,9669.568087,"max_steps_exceeded",False
1.86235,60,9680.903934,"success",True
1.837282,82,9690.62563,"success",True
-0.824157,300,9712.324218,"max_steps_exceeded",False
-0.772361,300,9738.086005,"max_steps_exceeded",False
-0.676085,300,9763.12703,"max_steps_exceeded",False
-0.480059,300,9789.337435,"max_steps_exceeded",False
-0.317462,300,9813.364671,"max_steps_exceeded",False
1.904986,42,9824.059306,"success",True
-0.482606,300,9844.62214,"max_steps_exceeded",False
-0.620854,300,9870.640645,"max_steps_exceeded",False
-1.005927,300,9894.303407,"max_steps_exceeded",False
1.832635,84,9906.889182,"success",True
-1.336493,188,9922.3189,"collision",False
-0.619377,300,9944.567274,"max_steps_exceeded",False
-1.270593,300,9969.171013,"max_steps_exceeded",False
1.639582,131,9984.5866,"success",True
1.994079,9,9992.257616,"success",True
-1.082047,300,10010.500493,"max_steps_exceeded",False
1.878771,58,10021.179035,"success",True
-0.743365,300,10042.609854,"max_steps_exceeded",False
-1.558533,300,10067.212207,"max_steps_exceeded",False
-0.721192,300,10092.959994,"max_steps_exceeded",False
-0.904105,300,10118.101992,"max_steps_exceeded",False
-0.966949,300,10141.43566,"max_steps_exceeded",False
-0.517743,300,10163.877007,"max_steps_exceeded",False
-0.946802,300,10190.066431,"max_steps_exceeded",False
-1.532896,300,10213.044855,"max_steps_exceeded",False
1.990248,10,10221.614167,"success",True
-1.273228,68,10227.134593,"collision",False
-0.888299,300,10248.481632,"max_steps_exceeded",False
-0.773038,300,10273.784472,"max_steps_exceeded",False
1.883327,51,10284.743259,"success",True
-1.168425,53,10292.436419,"collision",False
-0.783036,300,10481.683013,"max_steps_exceeded",False
-1.033159,300,10507.566636,"max_steps_exceeded",False
1.957214,27,10518.785954,"success",True
-1.398745,121,10528.712411,"collision",False
