#{"t_start": 1660895421.8403046, "env_id": "DobotReachDense-v0"}
r,l,t
-1.134897,9,94.298417
-5.246977,50,94.388822
-1.224192,12,94.646152
-2.4449,15,94.717568
-1.957758,14,94.80748
-2.266234,13,94.892868
-5.543265,50,95.168862
-0.3393,3,95.421918
-0.719743,5,95.443046
-3.265147,17,95.483127
-1.46032,11,95.576698
-1.150985,11,95.637857
-3.393408,22,95.711656
-5.637075,50,95.868079
-2.961849,15,96.157366
-1.152084,12,96.239067
-0.872858,5,96.299589
-4.111044,21,96.347026
-1.709057,13,96.458841
-0.942465,5,96.527327
-0.562276,7,96.570456
-0.841049,5,96.614288
-0.493872,4,96.640129
-1.591935,10,96.66868
-1.653617,11,96.72672
-3.007999,15,96.79641
-2.373476,16,96.882436
-3.590635,23,96.982052
-1.587135,11,97.106452
-2.342036,13,97.17355
-0.780721,5,97.240751
-2.711041,14,97.277934
-3.837363,19,97.364927
-2.133069,13,97.469798
-0.683455,4,97.534379
-2.789082,14,97.567185
-1.494383,14,97.648875
-1.152382,9,97.728406
-0.947155,5,97.778038
-0.872569,9,97.809063
-1.586131,12,97.865181
-1.204037,12,97.937727
-0.505701,4,97.999171
-2.040759,15,98.032959
-2.924429,17,98.120471
-3.139567,18,98.241405
-2.110823,12,98.341758
-0.627824,5,98.405532
-1.829265,15,98.441364
-1.720366,11,98.527057
-0.73082,5,98.580651
-2.824817,17,98.622988
-0.725768,4,98.706059
-0.23563,2,98.727663
-5.237783,50,98.786867
-3.453558,21,99.082567
-1.692871,13,99.199083
-0.947073,9,99.266974
-1.116533,11,99.321866
-3.384062,16,99.389829
-1.290863,9,99.47674
-0.218531,2,99.523763
-2.531509,16,99.549268
-1.838845,12,99.636509
-0.637656,4,99.69648
-3.797776,19,99.734335
-0.73832,5,99.830591
-1.228831,11,99.866886
-1.729002,12,99.928351
-3.539217,50,100.037103
-6.543687,50,100.33284
-0.512701,3,100.580956
-0.511328,4,100.600786
-0.298082,3,100.622384
-1.92687,12,100.647378
-2.402,15,100.715686
-1.272581,12,100.799708
-3.629811,18,100.881062
-2.233786,13,100.982051
-1.285978,11,101.05391
-5.209077,50,101.340699
-2.061313,13,101.66925
-6.920433,50,101.786785
-1.300853,11,102.065618
-1.300487,8,102.129391
-1.470122,11,102.178223
-2.676771,18,102.244979
-3.365864,17,102.351464
-3.193829,50,102.484905
-0.386796,4,102.760353
-0.480641,4,102.783641
-0.430533,3,102.805745
-3.07743,16,102.834335
-1.403372,13,102.94685
-0.961506,5,103.016963
-4.433539,22,103.076247
-1.782015,25,103.207556
-2.039713,15,103.392176
-0.713368,5,103.467805
-4.014111,50,103.542485
-1.523957,11,103.798477
-1.915638,14,103.86574
-5.88722,50,103.98417
-0.869592,9,104.272834
-2.729108,17,104.336561
-0.60443,4,104.419822
-3.473276,18,104.456623
-2.907992,15,104.558604
-0.542677,4,104.636753
-1.387078,12,104.668831
-2.979642,16,104.739489
-2.122278,14,104.828339
-2.862999,16,104.910514
-4.323053,20,105.006029
-0.805369,9,105.111301
-1.165356,10,105.160325
-1.175716,10,105.216045
-0.955332,5,105.2681
-3.686759,19,105.331435
-2.789005,16,105.436386
-3.947686,50,105.561671
-1.744438,15,105.857048
-0.56892,4,105.938123
-2.237832,15,105.972908
-2.313139,13,106.055418
-1.193718,9,106.128125
-0.682307,4,106.173249
-0.92835,5,106.196879
-4.830289,50,106.271678
-5.825967,50,106.594564
-4.087348,50,106.89138
-1.638512,12,107.166663
-2.009907,12,107.239609
-0.798409,5,107.3033
-2.084877,11,107.336048
-7.114448,50,107.603346
-3.020291,15,107.86461
-2.56461,14,107.949616
