#{"t_start": 1655903818.3287206, "env_id": "DobotTrajectory-v0"}
r,l,t,final_status,is_success
-2.342856,50,3354.361199,success,1.0
-1.637454,50,3415.343189,success,1.0
-1.230133,50,3415.387977,success,1.0
-0.634596,50,3415.433791,success,1.0
-0.84038,50,3415.478187,success,1.0
-2.814498,50,3415.523726,success,0.0
-3.724589,50,3415.56998,success,1.0
-1.427822,50,3415.614547,success,1.0
-3.373547,50,3415.659548,success,1.0
-2.830485,50,3415.707521,success,1.0
-3.163172,50,3415.753004,success,1.0
-5.587469,50,3476.31046,success,0.0
-2.468624,50,3476.357349,success,1.0
-1.347482,50,3476.402091,success,1.0
-3.662483,50,3476.448848,success,0.0
-2.503185,50,3476.493862,success,1.0
-4.410674,50,3476.539583,success,1.0
-1.175007,50,3476.584053,success,1.0
-1.724374,50,3476.630664,success,1.0
-1.209115,50,3476.674957,success,1.0
-1.172079,50,3476.721495,success,1.0
-2.465324,50,3537.570998,success,1.0
-1.006705,50,3537.616315,success,1.0
-2.56637,50,3537.661354,success,1.0
-4.219246,50,3537.707173,success,1.0
-1.329494,50,3537.752067,success,1.0
-0.970241,50,3537.798845,success,1.0
-1.503673,50,3537.845224,success,1.0
-2.353311,50,3537.891223,success,1.0
-1.454173,50,3537.936083,success,1.0
-1.171153,50,3537.981735,success,1.0
-5.381609,50,3596.606586,success,0.0
-1.057511,50,3596.65281,success,1.0
-4.132471,50,3596.699364,success,1.0
-0.889211,50,3596.744792,success,1.0
-5.249267,50,3596.792727,success,0.0
-3.098299,50,3596.839134,success,0.0
-0.983121,50,3596.884243,success,1.0
-1.447422,50,3596.929483,success,1.0
-1.260407,50,3596.976223,success,1.0
-3.769469,50,3597.021484,success,1.0
-2.259581,50,3655.88126,success,1.0
-1.43911,50,3655.92619,success,1.0
-1.283358,50,3655.970607,success,1.0
-3.110993,50,3656.015262,success,1.0
-2.529472,50,3656.062162,success,1.0
-1.756547,50,3656.107172,success,1.0
-1.304781,50,3656.15252,success,1.0
-3.990507,50,3656.198148,success,1.0
-1.962578,50,3656.244048,success,1.0
-1.830189,50,3656.289974,success,1.0
-1.912809,50,3716.867491,success,1.0
-3.426166,50,3716.913329,success,0.0
-1.114371,50,3716.959006,success,1.0
-5.159232,50,3717.005922,success,1.0
-1.591269,50,3717.050807,success,1.0
-2.626067,50,3717.095518,success,1.0
-1.758046,50,3717.141105,success,1.0
-2.301634,50,3717.18797,success,1.0
-2.103339,50,3717.232935,success,1.0
-1.066516,50,3717.277991,success,1.0
-2.941412,50,3778.506452,success,1.0
-2.358259,50,3778.550732,success,1.0
-2.840964,50,3778.597355,success,1.0
-1.203322,50,3778.643906,success,1.0
-4.66468,50,3778.689823,success,1.0
-3.561098,50,3778.735967,success,1.0
-1.317792,50,3778.78061,success,1.0
-1.257581,50,3778.825052,success,1.0
-1.251918,50,3778.870394,success,1.0
-1.941185,50,3778.914757,success,1.0
-2.564057,50,3839.88166,success,1.0
-4.706186,50,3839.926692,success,1.0
