#{"t_start": 1653058460.931254, "env_id": "TrajectoryGenerationURSim-v0"}
r,l,t,final_status,is_success
-0.497888,300,7337.058554,max_steps_exceeded,False
-0.440128,300,7362.656775,max_steps_exceeded,False
-1.293492,91,7373.805366,collision,False
1.806895,67,7383.04774,success,True
1.781029,86,7393.368265,success,True
1.918047,80,7403.820974,success,True
-1.118607,62,7410.486313,collision,False
-1.471519,199,7426.421146,collision,False
-1.662046,295,7450.57544,collision,False
-1.575264,300,7476.519384,max_steps_exceeded,False
-1.453553,300,7685.608027,max_steps_exceeded,False
1.918241,60,7702.983482,success,True
-1.102159,42,7709.386653,collision,False
1.809599,65,7716.203862,success,True
-2.007923,159,7730.353825,collision,False
-1.337872,300,7755.191449,max_steps_exceeded,False
1.835335,72,7774.778882,success,True
-1.564314,300,7797.528303,max_steps_exceeded,False
1.700974,195,7823.798321,success,True
-0.635768,300,7847.452664,max_steps_exceeded,False
-1.458267,169,7864.781403,collision,False
1.980995,19,7876.112411,success,True
-2.401207,232,7891.742183,collision,False
-0.76789,300,7921.678918,max_steps_exceeded,False
-1.990404,300,7948.615561,max_steps_exceeded,False
1.884573,82,7963.428457,success,True
-0.763732,300,7986.675043,max_steps_exceeded,False
-1.449098,221,8009.710885,collision,False
-1.609594,170,8027.140152,collision,False
1.860877,69,8039.287892,success,True
1.940388,44,8046.997526,success,True
-1.120647,300,8067.718156,max_steps_exceeded,False
-1.078879,300,8093.777906,max_steps_exceeded,False
1.821429,64,8106.393811,success,True
-1.622176,300,8128.616803,max_steps_exceeded,False
-0.51564,300,8158.572846,max_steps_exceeded,False
-0.522477,300,8181.868317,max_steps_exceeded,False
-1.778423,232,8203.554732,collision,False
-1.961488,222,8223.455597,collision,False
1.936757,40,8232.957806,success,True
-1.352913,300,8253.344002,max_steps_exceeded,False
1.914001,78,8266.786263,success,True
-0.915645,300,8288.556679,max_steps_exceeded,False
1.78933,128,8303.403179,success,True
-0.835521,300,8328.494241,max_steps_exceeded,False
-1.751259,178,8346.044637,collision,False
1.661214,141,8364.356109,success,True
1.601587,142,8379.177931,success,True
-0.625346,300,8401.313615,max_steps_exceeded,False
1.764069,84,8413.632637,success,True
-2.421007,300,8436.721973,collision,False
1.952843,29,8446.996911,success,True
-0.699659,300,8467.253057,max_steps_exceeded,False
-0.272214,300,8492.050558,max_steps_exceeded,False
-1.275716,300,8515.412224,max_steps_exceeded,False
-1.04194,300,8543.369363,max_steps_exceeded,False
1.87653,87,8554.774575,success,True
1.917465,46,8562.138043,success,True
-1.475957,205,8578.27418,collision,False
-1.21019,300,8602.024907,max_steps_exceeded,False
1.983877,22,8613.982069,success,True
-1.230372,300,8633.727691,max_steps_exceeded,False
-0.331124,300,8800.677701,max_steps_exceeded,False
1.830455,101,8813.945569,success,True
1.763162,105,8825.289391,success,True
1.875995,56,8835.848374,success,True
1.890459,63,8844.489099,success,True
-0.944042,300,8865.760585,max_steps_exceeded,False
1.933281,44,8875.46821,success,True
1.971352,32,8881.320511,success,True
-0.889151,300,8901.582566,max_steps_exceeded,False
-2.018554,200,8925.75192,collision,False
-2.102562,209,8945.582877,collision,False
1.932411,37,8956.819528,success,True
-1.198644,66,8964.633294,collision,False
1.932988,38,8972.677495,success,True
-0.867142,300,8993.780909,max_steps_exceeded,False
1.86454,73,9005.068457,success,True
1.922666,42,9012.781759,success,True
-1.154429,59,9020.28206,collision,False
1.710603,156,9034.443658,success,True
1.708021,98,9046.35441,success,True
-0.645904,300,9070.187556,max_steps_exceeded,False
1.947708,39,9080.603067,success,True
1.882586,54,9087.286909,success,True
1.974285,20,9093.423954,success,True
-0.679436,300,9113.318265,max_steps_exceeded,False
-1.507512,300,9137.124964,max_steps_exceeded,False
1.883517,64,9152.55303,success,True
1.983357,16,9159.385641,success,True
1.953343,26,9163.255486,success,True
1.993029,11,9167.278899,success,True
-0.567442,300,9186.490089,max_steps_exceeded,False
-0.409531,300,9212.779442,max_steps_exceeded,False
-1.066808,38,9221.301576,collision,False
1.697701,270,9239.752344,success,True
-0.739115,300,9263.174771,max_steps_exceeded,False
1.832626,119,9278.927121,success,True
1.794189,149,9293.584878,success,True
1.852507,69,9304.915896,success,True
1.87667,70,9314.778967,success,True
1.861049,67,9323.690974,success,True
1.835095,105,9334.14591,success,True
-0.6964,300,9356.452158,max_steps_exceeded,False
1.835596,133,9372.892271,success,True
-1.15801,56,9381.130376,collision,False
1.539573,220,9399.079613,success,True
1.958345,32,9409.857738,success,True
1.945596,38,9415.547275,success,True
1.604293,176,9428.820946,success,True
-1.026924,300,9454.398483,max_steps_exceeded,False
1.899515,75,9467.039559,success,True
-1.038182,300,9488.24422,max_steps_exceeded,False
1.739469,149,9508.535596,success,True
1.694835,138,9522.967084,success,True
1.845232,55,9531.909366,success,True
-0.967263,300,9554.241228,max_steps_exceeded,False
1.704404,179,9573.423348,success,True
1.848787,90,9586.854424,success,True
1.815752,85,9596.561758,success,True
-0.605555,300,9620.421193,max_steps_exceeded,False
1.585404,139,9637.442181,success,True
1.614665,203,9656.501979,success,True
-0.720661,300,9679.638629,max_steps_exceeded,False
1.850101,114,9694.949707,success,True
1.982192,17,9701.492606,success,True
-0.655129,300,9720.807444,max_steps_exceeded,False
1.906784,44,9732.692838,success,True
-0.465855,300,9754.260321,max_steps_exceeded,False
1.839287,78,9765.720455,success,True
1.861957,87,9777.01706,success,True
1.97504,19,9784.430729,success,True
1.962606,36,9894.382963,success,True
-0.645305,300,9915.275235,max_steps_exceeded,False
-0.605037,300,9940.101285,max_steps_exceeded,False
-1.20704,73,9953.447531,collision,False
-0.484458,300,9976.887492,max_steps_exceeded,False
-0.456427,300,10001.520017,max_steps_exceeded,False
1.88497,59,10014.65207,success,True
-1.271308,300,10035.900214,max_steps_exceeded,False
1.839546,63,10051.196025,success,True
1.959153,28,10057.781272,success,True
1.772249,69,10065.152012,success,True
-0.711756,300,10088.1672,max_steps_exceeded,False
-1.311979,300,10117.211362,max_steps_exceeded,False
-0.797879,300,10142.463151,max_steps_exceeded,False
-2.124067,242,10164.598614,collision,False
-0.837121,300,10192.645762,max_steps_exceeded,False
-0.595797,300,10218.19241,max_steps_exceeded,False
1.975444,23,10227.911891,success,True
1.945287,45,10233.383934,success,True
-0.802867,300,10254.818045,max_steps_exceeded,False
-1.193047,97,10269.111852,collision,False
-1.400657,300,10291.067861,max_steps_exceeded,False
1.948331,33,10302.879984,success,True
-0.509312,300,10323.037203,max_steps_exceeded,False
-1.104289,43,10334.606514,collision,False
1.858872,78,10342.37358,success,True
1.976936,21,10348.355618,success,True
-1.145402,53,10354.339867,collision,False
-1.299764,83,10362.523196,collision,False
1.874618,59,10369.586675,success,True
1.886519,58,10377.801482,success,True
-1.164983,70,10386.035127,collision,False
1.804164,72,10393.569192,success,True
1.772767,90,10404.700992,success,True
1.871465,68,10415.498405,success,True
1.876904,50,10423.18918,success,True
1.98827,12,10428.883423,success,True
1.942019,58,10434.577582,success,True
1.886364,72,10444.128534,success,True
-1.252263,50,10452.984122,collision,False
1.632378,111,10463.426095,success,True
1.788149,67,10474.301418,success,True
1.734043,79,10484.49418,success,True
-2.028237,205,10502.35103,collision,False
-0.366019,300,10529.252042,max_steps_exceeded,False
-0.777238,300,10553.62696,max_steps_exceeded,False
-1.100696,55,10565.880558,collision,False
-1.100364,50,10572.16862,collision,False
1.699167,142,10583.681881,success,True
1.853688,56,10593.508055,success,True
1.926594,63,10602.067082,success,True
1.785028,85,10610.192438,success,True
1.765315,84,10620.243107,success,True
1.895617,84,10630.371518,success,True
-1.205159,300,10651.415642,max_steps_exceeded,False
-0.593442,300,10682.428204,max_steps_exceeded,False
-0.839517,300,10708.20417,max_steps_exceeded,False
-1.518872,300,10730.429041,max_steps_exceeded,False
1.933393,56,10746.465118,success,True
-1.056974,300,10766.41861,max_steps_exceeded,False
-0.641445,300,10793.892016,max_steps_exceeded,False
-0.385366,300,10819.356527,max_steps_exceeded,False
1.833863,62,10831.731069,success,True
1.980371,16,10837.795841,success,True
1.897934,49,10843.059733,success,True
1.913833,67,10851.720426,success,True
1.854768,70,10859.427503,success,True
1.95058,35,10866.83998,success,True
1.893146,54,10873.298404,success,True
-1.390697,300,10954.91716,max_steps_exceeded,False
1.929259,45,10970.015715,success,True
1.9688,28,10975.999491,success,True
1.889847,51,10981.905816,success,True
-0.563186,300,11003.789568,max_steps_exceeded,False
1.943942,31,11014.963289,success,True
1.821324,69,11022.595027,success,True
1.881446,65,11032.014475,success,True
-0.422166,300,11053.906625,max_steps_exceeded,False
-1.42662,153,11071.482923,collision,False
1.731558,103,11083.76803,success,True
1.950525,46,11093.793137,success,True
-1.349187,300,11113.666029,max_steps_exceeded,False
1.896926,55,11127.29258,success,True
-1.09283,40,11133.783189,collision,False
1.886439,70,11141.191827,success,True
-1.564881,143,11153.71253,collision,False
1.919231,39,11163.002744,success,True
1.618959,108,11173.308539,success,True
1.905416,43,11183.273094,success,True
-0.571243,300,11204.808748,max_steps_exceeded,False
-1.312485,157,11223.162624,collision,False
-1.115842,50,11233.525229,collision,False
-0.551956,300,11253.921506,max_steps_exceeded,False
1.968934,24,11264.843598,success,True
-0.54245,300,11284.555386,max_steps_exceeded,False
1.907828,64,11296.866844,success,True
1.754705,189,11311.347049,success,True
1.922786,46,11320.301329,success,True
-0.592813,300,11341.440692,max_steps_exceeded,False
-1.703517,211,11360.842356,collision,False
1.849976,63,11371.634257,success,True
1.654955,96,11382.604292,success,True
1.881639,47,11392.149422,success,True
1.819879,85,11401.819712,success,True
1.920885,48,11410.071684,success,True
-1.089709,300,11431.411739,max_steps_exceeded,False
1.930315,35,11440.869239,success,True
1.932345,35,11446.84928,success,True
-1.23571,135,11458.546057,collision,False
1.919519,38,11467.069935,success,True
1.686709,135,11478.870683,success,True
1.501286,236,11499.079865,success,True
1.94957,57,11509.61829,success,True
1.967949,31,11515.846398,success,True
1.821933,73,11523.554039,success,True
1.855717,56,11532.57477,success,True
1.69568,90,11542.745391,success,True
1.941133,50,11552.455595,success,True
-1.180076,85,11560.498311,collision,False
1.368584,228,11577.235774,success,True
1.844479,80,11591.180822,success,True
1.752679,98,11602.52628,success,True
1.752077,103,11615.5378,success,True
1.938112,51,11623.550454,success,True
1.882858,96,11633.729168,success,True
1.613618,124,11645.711594,success,True
1.497823,142,11661.598356,success,True
1.970842,27,11670.706057,success,True
1.619645,191,11684.113011,success,True
1.964821,23,11692.387288,success,True
1.938756,34,11697.251222,success,True
1.971842,30,11702.840847,success,True
1.929532,45,11708.951851,success,True
-1.178842,300,11729.868688,max_steps_exceeded,False
1.474152,225,11748.000074,success,True
-1.020579,300,11774.058546,max_steps_exceeded,False
1.778749,79,11789.048042,success,True
1.832811,98,11800.693498,success,True
1.81012,75,11810.469144,success,True
-1.946724,300,11832.501476,max_steps_exceeded,False
1.763137,101,11852.4191,success,True
1.883895,59,11861.925679,success,True
-1.073524,44,11869.372273,collision,False
1.900539,55,11876.226066,success,True
1.76466,84,11885.678312,success,True
1.858725,68,11895.790942,success,True
1.980802,19,11902.282922,success,True
1.889212,80,11909.26652,success,True
-1.526093,300,11931.767655,max_steps_exceeded,False
1.886187,48,11942.866476,success,True
1.9465,32,11949.438506,success,True
1.913259,39,11955.357536,success,True
1.957588,44,11962.17673,success,True
1.864456,58,11968.028541,success,True
-0.603254,300,11989.630195,max_steps_exceeded,False
-1.631312,300,12015.172781,max_steps_exceeded,False
-1.065726,42,12112.850162,collision,False
1.700993,85,12121.111517,success,True
1.95619,30,12129.219903,success,True
1.902944,53,12135.309986,success,True
1.700456,98,12146.008671,success,True
1.891836,49,12155.778759,success,True
1.955196,26,12161.865088,success,True
1.877512,51,12168.085022,success,True
1.974666,25,12174.64458,success,True
1.847941,76,12182.147425,success,True
-1.620622,300,12204.897036,max_steps_exceeded,False
1.995705,7,12213.429008,success,True
1.795341,90,12220.435254,success,True
1.879853,68,12229.853123,success,True
1.890743,66,12238.223719,success,True
1.892485,48,12245.209052,success,True
1.869368,68,12253.586042,success,True
-0.416846,300,12275.103648,max_steps_exceeded,False
1.773436,146,12291.274836,success,True
1.896054,45,12300.561572,success,True
1.727127,180,12314.871804,success,True
1.863441,64,12325.977743,success,True
1.752817,105,12337.530923,success,True
1.830566,63,12347.213497,success,True
1.906041,55,12355.404868,success,True
-1.405522,300,12376.712053,max_steps_exceeded,False
-1.506066,261,12399.237927,collision,False
1.834318,121,12413.403499,success,True
1.968528,29,12423.066438,success,True
-1.309892,300,12443.435932,max_steps_exceeded,False
1.906222,42,12453.39102,success,True
-1.354732,300,12474.183486,max_steps_exceeded,False
1.769046,78,12486.740248,success,True
-1.094722,300,12509.684416,max_steps_exceeded,False
1.984976,14,12519.172966,success,True
-1.933336,274,12537.122405,collision,False
1.856362,71,12551.154358,success,True
1.93493,62,12560.518905,success,True
1.899934,59,12568.901826,success,True
1.915712,39,12575.525371,success,True
1.905693,63,12583.270775,success,True
-1.041302,300,12604.886523,max_steps_exceeded,False
-1.301105,300,12631.174113,max_steps_exceeded,False
1.867118,63,12643.163045,success,True
-0.679754,300,12665.290309,max_steps_exceeded,False
-1.193923,300,12691.410939,max_steps_exceeded,False
1.561767,160,12708.966416,success,True
1.791061,73,12721.530805,success,True
1.913001,45,12729.76477,success,True
1.915281,46,12736.781817,success,True
-1.292659,300,12757.920787,max_steps_exceeded,False
-1.602503,300,12782.860346,max_steps_exceeded,False
-1.116173,300,12806.960051,max_steps_exceeded,False
1.958134,30,12816.097565,success,True
1.813417,131,12826.867354,success,True
1.720849,101,12839.442574,success,True
-1.398039,300,12863.589509,max_steps_exceeded,False
1.902068,58,12874.771453,success,True
1.860565,52,12882.888036,success,True
1.874865,55,12890.79714,success,True
1.95964,26,12897.645399,success,True
